Date,Open,High,Low,Close
2021-12-10,171.97137847524502,176.3096762256293,171.46098609968757,176.13299560546875
2021-12-13,177.77209005921313,178.76343034110303,172.28542177740803,172.49154663085938
2021-12-14,172.0105821359696,174.4545609913243,169.02678176600017,171.1075897216797
2021-12-15,171.87321047464624,176.18206368948663,169.12496358887716,175.9857635498047
2021-12-16,175.96612607483445,177.7917457988914,167.59379870515536,169.0758819580078
2021-12-17,166.78895245401213,170.26352635111277,166.55339827572786,167.97659301757812
2021-12-20,165.16946015716837,167.4269492537598,164.3646250741957,166.61228942871094
2021-12-21,168.38882895375335,169.99851408220792,165.9939282799388,169.7924041748047
2021-12-22,169.84145550872807,172.60933673314887,168.9679072100419,172.39340209960938
2021-12-23,172.59953139110942,173.58104703171455,172.03025052234963,173.02157592773438
2021-12-27,173.81660325556263,177.08505217463284,173.7969837257714,176.99671936035156
2021-12-28,176.8298657019043,177.97823723210308,175.22999037629228,175.97593688964844
2021-12-29,176.0151912450478,177.29116449792193,174.84718530534158,176.06427001953125
2021-12-30,176.15259582853517,177.23226891731628,174.79809958565312,174.90606689453125
2021-12-31,174.79809701854663,175.91702412287862,173.98343733201935,174.2877197265625
2022-01-03,174.54290230186947,179.49955854778523,174.42512523500616,178.6456298828125
2022-01-04,179.25419002967348,179.55845745447346,175.8090608575143,176.3783416748047
2022-01-05,176.29001709220518,176.83966343060843,171.41188337376713,171.68670654296875
2022-01-06,169.50775193820877,172.05969865170314,168.46734773211566,168.82069396972656
2022-01-07,169.69425662173555,170.92115130347543,167.86863673623697,168.98756408691406
2022-01-10,165.95465755063788,169.31143906710747,165.06147477041716,169.00717163085938
2022-01-11,169.13475736538487,171.94187730471353,167.66248412220457,171.84373474121094
2022-01-12,172.86452151388104,173.90492564658769,171.58856322387598,172.28543090820312
2022-01-13,172.53080900021536,173.35527850038557,168.61455640929785,169.00717163085938
2022-01-14,168.17289299389805,170.56779364905069,167.92751407393143,169.8709259033203
2022-01-18,168.33971425733603,169.35067400164021,166.27854073936825,166.6613311767578
2022-01-19,166.85766697028808,167.91770571060235,162.87271567304091,163.1573486328125
2022-01-20,163.8934607946357,166.54354975921092,161.14521428529383,161.4691162109375
2022-01-21,161.38080003283116,163.25549850314817,159.29999166470387,159.407958984375
2022-01-24,157.06209173788778,159.29994555537968,151.84042284591612,158.63250732421875
2022-01-25,156.04133790955973,159.7514654895658,154.1175758189767,156.82655334472656
2022-01-26,160.47777643261003,161.35132458598716,154.9027758530205,156.7382049560547
2022-01-27,159.44717659164758,160.81148242302393,155.35425909751854,156.27688598632812
2022-01-28,162.64695192499494,167.2011835771804,159.79073801782928,167.18154907226562
2022-01-31,167.0147185707475,171.76525106286834,166.37672436646918,171.54931640625
2022-02-01,170.7935005023778,171.60816013472234,169.12492720889244,171.38241577148438
2022-02-02,171.51985796847407,172.62897543344508,170.1261075578704,172.58970642089844
2022-02-03,171.25483696595504,172.98231399971922,168.93845956073986,169.70404052734375
2022-02-04,168.72128157532018,171.09958880025067,167.7385154477962,169.41905212402344
2022-02-07,169.88094594072888,170.95215737367448,168.00385912062177,168.70162963867188
2022-02-08,168.7704203940124,172.32804392038554,168.4755875609354,171.81700134277344
2022-02-09,173.01598763252147,173.60563833840823,171.8857975368838,173.2420196533203
2022-02-10,171.13887812913805,172.45578102776864,168.59351767675065,169.1536865234375
2022-02-11,169.3600823732159,170.09715694195197,165.14400744238606,165.73367309570312
2022-02-14,164.48557217382995,166.6574920486195,163.68953396046075,165.9695587158203
2022-02-15,168.02352253075418,169.96939522398472,167.31592973397568,169.81214904785156
2022-02-16,168.88834547600229,170.3526572392932,167.11936365193407,169.57627868652344
2022-02-17,168.08250002280826,168.94733906736835,165.5666209795301,165.9695587158203
2022-02-18,166.89332246399607,167.6009001587836,163.32587723184227,164.416748046875
2022-02-22,162.1367428748668,163.81727946148703,159.35551308277192,161.48812866210938
2022-02-23,162.68710319648025,163.2865911526906,156.99689373984543,157.31138610839844
2022-02-24,149.95045639119465,160.04346864256559,149.38045024208816,159.93536376953125
2022-02-25,161.0163992959612,162.27433874391238,158.097582687372,162.00900268554688
2022-02-28,160.249841950296,162.569170605232,159.63069449285575,162.2743377685547
2022-03-01,161.86158516779412,163.72884988791748,159.1786377230553,160.38743591308594
2022-03-02,161.5569286485252,164.4757453471119,160.14174297698963,163.6895294189453
2022-03-03,165.56662077426103,165.99904029600498,162.6969453068408,163.36521911621094
2022-03-04,161.65518372489828,162.69691327903544,159.30637359945834,160.35792541503906
2022-03-07,160.54466966467405,162.17606497919274,156.29911294194886,156.5546417236328
2022-03-08,156.08292186895505,160.0729499038518,153.1149639973743,154.72669982910156
2022-03-09,158.69707147174915,160.59381791240634,156.66275336768058,160.14173889160156
2022-03-10,157.43909494191072,157.62582286314418,153.291821624197,155.78805541992188
2022-03-11,156.19098370126798,156.53495777871652,151.83733778352595,152.06336975097656
2022-03-14,148.8399593370934,151.46394366792006,147.51323377431098,148.02426147460938
2022-03-15,148.29939820148408,152.88892907582556,147.78837062747488,152.4171905517578
2022-03-16,154.34339594526026,157.24255250796213,151.79803572553402,156.83961486816406
2022-03-17,155.87651344487975,158.2253235486575,154.91340697863026,157.85186767578125
2022-03-18,157.74377696769278,161.6453594768953,157.00670241299437,161.1539764404297
2022-03-21,160.6920786569655,163.48314576119236,160.20069560988745,162.5298614501953
2022-03-22,162.6576150439786,166.50023417031582,162.06796436975657,165.91058349609375
2022-03-23,165.0948695579846,169.66472556538113,164.76071771343146,167.276611328125
2022-03-24,168.11196337652208,171.1388847047802,167.27662120536306,171.07009887695312
2022-03-25,170.8833729038462,172.25923943454524,169.77284242104022,171.70889282226562
2022-03-28,169.20284996119702,172.70149513268552,169.03578151152723,172.57374572753906
2022-03-29,173.6449106475092,175.92491975576684,173.30093658145412,175.87579345703125
2022-03-30,175.4728856845117,176.51461532464543,173.6547624474948,174.70632934570312
2022-03-31,174.77509897203208,174.96182690829795,171.39438158819624,171.60076904296875
2022-04-01,171.0307806751932,171.86613784627107,168.97680315531144,171.3059539794922
2022-04-04,171.56149171892602,175.4139331761271,171.43372732246453,175.3647918701172
2022-04-05,174.4409814506257,175.22719732393347,171.41406008567415,172.04302978515625
2022-04-06,169.38957825115511,170.6376954902334,167.19801388325018,168.86871337890625
2022-04-07,168.2102636995684,170.37234630580983,166.92284239749918,169.17337036132812
2022-04-08,168.81953778376487,168.81953778376487,166.28399977180155,167.15866088867188
2022-04-11,165.80245706854532,166.1169343880837,162.64777163682479,162.89346313476562
2022-04-12,165.12436524547022,166.94247354315863,163.76814322121325,164.77056884765625
2022-04-13,164.50524262204976,168.09233345005353,163.8959323433634,167.46336364746094
2022-04-14,167.67953574643167,168.318342665353,162.1956994829688,162.44139099121094
2022-04-18,161.09502962767093,163.72885077484435,160.75107046386879,162.2252197265625
2022-04-19,162.17607195952326,164.92782013945308,161.08520094874402,164.51504516601562
2022-04-20,165.851592274227,165.9695343967265,163.23744599263426,164.34796142578125
2022-04-21,165.99898756919885,168.5738293634089,163.05068994377342,163.55189514160156
2022-04-22,163.59123952892807,164.97692823082195,158.71671343457257,159.001708984375
2022-04-25,158.34324409421413,160.35791727852174,155.7290980800687,160.0729217529297
2022-04-26,159.45377338752408,159.54221872291836,154.01907895185514,154.0977020263672
2022-04-27,153.2230900346685,157.03621289741787,152.70222512048082,153.87171936035156
2022-04-28,156.50549701980856,161.68467841985887,156.19100467866673,160.81983947753906
2022-04-29,159.05083612128337,163.335696219265,154.53994405594406,154.93304443359375
2022-05-02,154.00928950852122,155.50308325510557,150.6285715632027,155.2377471923828
2022-05-03,155.42447125561708,157.94036536820087,153.62602227442122,156.73155212402344
2022-05-04,156.91825813151257,163.61089273431188,156.5153204398764,163.15882873535156
2022-05-05,161.0262227132276,161.2522547050873,152.2795959021098,154.0682373046875
2022-05-06,153.5465733330201,156.9224209287026,151.74546750489773,154.79652404785156
2022-05-09,152.48365942752434,153.36945750408893,149.0979893908198,149.6589813232422
2022-05-10,153.064374412803,154.26511205747684,150.5152585828346,152.0703125
2022-05-11,151.07625368918983,152.99546042303857,143.5076754500473,144.18678283691406
2022-05-12,140.51566592761506,143.89149901958908,136.60835102555794,140.30897521972656
2022-05-13,142.3069263815123,145.7615132406745,140.85029972421802,144.78713989257812
2022-05-16,143.25174929311245,145.1906439345295,141.90337156179376,143.2418975830078
2022-05-17,146.50950977669152,147.40514453340242,144.36392404181558,146.88351440429688
2022-05-18,144.5312355358542,145.03317719827086,137.69096444615863,138.59645080566406
2022-05-19,137.67130943156462,139.4232021551722,134.4431016025898,135.18125915527344
2022-05-20,136.89378037255537,138.47835924778758,130.51610307514665,135.41746520996094
2022-05-23,135.6142768341469,140.99790624101624,135.47648804751876,140.85028076171875
2022-05-24,138.58658343549627,139.7282704399116,135.1615374401004,138.14369201660156
2022-05-25,136.2441979580696,139.55114451962976,136.15562265268915,138.30120849609375
2022-05-26,135.22064738842184,142.06090571045274,134.9745948227527,141.50975036621094
2022-05-27,143.09431327841077,147.31656821908913,142.96636115304457,147.27720642089844
2022-05-31,146.71621679774168,148.28110735892756,144.5214173125584,146.48983764648438
2022-06-01,147.5330901211728,149.34404814498973,145.34814246607627,146.3618927001953
2022-06-02,145.49576829817823,148.8814531521364,144.5410833823405,148.82240295410156
2022-06-03,144.58044581379545,145.63355774291225,142.17898598193645,143.08445739746094
2022-06-06,144.70838950271786,146.22408125410382,142.61201747807138,143.8324432373047
2022-06-07,142.07073600128598,146.64730702547615,141.82468347271976,146.3618927001953
2022-06-08,146.23393897895934,147.5035634046079,145.1316284687619,145.6237335205078
2022-06-09,144.75760527366657,145.61386314826538,140.2794468730643,140.38771057128906
2022-06-10,138.06497716276021,138.53739375627023,134.89581977133565,134.9647216796875
2022-06-13,130.7719656189882,133.06517650587148,129.36455265966853,129.797607421875
2022-06-14,131.0278641513014,131.7758582423787,129.40390886311616,130.6636962890625
2022-06-15,132.16952065133293,135.17136339085118,130.07316409705376,133.29151916503906
2022-06-16,129.9944870133419,130.2995897771678,127.00247954942031,128.00637817382812
2022-06-17,128.01618763180625,130.9786539949958,127.7602834489197,129.48265075683594
2022-06-21,131.31329785187046,134.8958216908251,131.21488586149243,133.724609375
2022-06-22,132.66165937450523,135.5847642777482,131.7955647861074,133.21282958984375
2022-06-23,134.65964445396372,136.40168566511255,133.48843193327303,136.0867462158203
2022-06-24,137.69096810591373,139.66923974712645,137.56303102259437,139.42318725585938
2022-06-27,140.44675901167543,141.22429329407663,138.74407997710588,139.42318725585938
2022-06-28,139.88581568421827,141.15544037188812,135.15176651228055,135.26986694335938
2022-06-29,135.2895293397043,138.44883540642064,134.51199493699397,137.0315704345703
2022-06-30,135.0828178246583,136.18512818079344,131.65777134820112,134.56118774414062
2022-07-01,133.89191616880768,136.84454604479996,133.51792659665477,136.7362823486328
2022-07-05,135.59461869744254,139.3739815709903,134.76787086684834,139.32476806640625
2022-07-06,139.11808248899268,141.84433323860637,138.85234159739986,140.6632843017578
2022-07-07,141.02747347335122,144.23600834868253,141.01763677774284,144.03916931152344
2022-07-08,142.966323535681,145.22017259883353,142.71043437013336,144.7182159423828
2022-07-11,143.36985996820178,144.32454481016836,141.50970378477396,142.58248901367188
2022-07-12,143.4584425008562,146.10596977247354,142.7596618190989,143.55686950683594
2022-07-13,140.73222349561757,144.137582416121,139.87595039979414,143.1927490234375
2022-07-14,141.80496013260634,146.59805740261146,140.98806413686148,146.12564086914062
2022-07-15,147.4149715696043,148.47792016432717,145.85991797831633,147.79881286621094
2022-07-18,148.35986804102086,149.17676440324541,144.3836499650809,144.74781799316406
2022-07-19,145.58433884840355,148.8420714884981,144.59029217223815,148.61570739746094
2022-07-20,148.73382307964516,151.29277530503674,147.99566551668846,150.62350463867188
2022-07-21,152.06044916137068,153.11356109876007,149.54087389527504,152.89703369140625
2022-07-22,152.93639744167695,153.8123437761435,150.98766576840873,151.65692138671875
2022-07-25,151.57820300519043,152.5919382797309,149.87552361463057,150.53494262695312
2022-07-26,149.85582028627226,150.67271644888328,148.4188819899041,149.2062530517578
2022-07-27,150.1707842766552,154.8457824202778,149.75741782188803,154.31430053710938
2022-07-28,154.50128008945563,155.1508622874104,151.97186822338708,154.86544799804688
2022-07-29,158.6940186370959,161.0462798301135,156.981487908036,159.94395446777344
2022-08-01,158.46764232800993,161.00690586019908,158.34954193697632,158.95974731445312
2022-08-02,157.57201926429306,159.84554184971918,157.1094393855953,157.48342895507812
2022-08-03,158.30034109572696,163.95954889245084,158.21176579536746,163.50682067871094
2022-08-04,163.3887030177202,164.55007867195602,161.83364935538773,163.19186401367188
2022-08-05,160.8560601129534,163.45798329811657,160.64908228561242,162.96519470214844
2022-08-08,163.97050782907365,165.3897416964917,161.8318066678487,162.4921417236328
2022-08-09,161.65436841608152,163.42841029450733,160.89546979944944,162.5413818359375
2022-08-10,165.26154425327755,166.89760568367572,164.49279539585413,166.79905700683594
2022-08-11,167.60726977358985,168.52386446381027,165.76424507300587,166.05992126464844
2022-08-12,167.37071373861576,169.68681094741032,166.95675811414395,169.61782836914062
2022-08-15,169.046181015084,170.8892052991509,168.87863472005176,170.6920928955078
2022-08-16,170.28802952506885,171.2046241525694,169.18418785976604,170.534423828125
2022-08-17,170.2781297191192,173.6093695027399,170.08101734165749,172.03245544433594
2022-08-18,171.24403503116682,172.37744277272193,170.6231165953559,171.6382598876953
2022-08-19,170.53440436112984,171.23417071896347,168.83921054651765,169.0461883544922
2022-08-22,167.242570986512,167.41011727933045,164.7293465168106,165.1531524658203
2022-08-23,164.6702541399305,166.27674992255248,164.24644808838713,164.81808471679688
2022-08-24,164.90676099384123,165.68536025466128,163.85218632044496,165.1137237548828
2022-08-25,166.34571105112042,167.68609658373745,165.92192009296824,167.5776824951172
2022-08-26,168.10990520235598,168.58297803338863,161.20099961189769,161.2601318359375
2022-08-29,158.82576612384563,160.55052629290446,157.5149616294303,159.05245971679688
2022-08-30,159.79161664881417,160.2154075742502,155.44521812063925,156.61805725097656
2022-08-31,157.99785253340468,158.26396254446672,154.87357512802876,154.95242309570312
2022-09-01,154.38082398932775,156.13515033839954,152.43923555152656,155.68179321289062
2022-09-02,157.44595106884975,158.04715373707748,152.7348934543625,153.56277465820312
2022-09-06,154.21324568103077,154.82429865337028,151.47334262357523,152.3012237548828
2022-09-07,152.587044582361,154.41035308350388,151.39448974668554,153.71060180664062
2022-09-08,152.40962014455553,154.10481371497846,150.47788269033725,152.2322235107422
2022-09-09,153.2276750032018,155.54378723487187,152.51805827855026,155.1002655029297
2022-09-12,157.2882631049793,161.89090686431402,157.00245233153106,161.0728759765625
2022-09-13,157.59381215139942,158.22458105345805,151.15799326300353,151.6212158203125
2022-09-14,152.55745729673092,154.83415280049869,151.39448365467393,153.06996154785156
2022-09-15,152.41949313430064,153.0009950551444,149.19666683175186,150.17237854003906
2022-09-16,149.02911266156946,149.16709284731172,146.2300624042499,148.52645874023438
2022-09-19,147.15653583891242,152.3308163679246,146.94957303943247,152.25196838378906
2022-09-20,151.1875492113153,155.800058716333,150.87217230085707,154.63706970214844
2022-09-21,155.07071436973487,156.4505314848071,151.38466523487358,151.5029296875
2022-09-22,150.18223999013938,152.24209247430875,148.73344048207258,150.53704833984375
2022-09-23,149.00939362683624,149.28535399224103,146.41732122459265,148.26034545898438
2022-09-26,147.50146783564452,151.55219019297488,147.48175208341434,148.595458984375
2022-09-27,150.5370433245279,152.48848166353116,147.78727494625255,149.5711669921875
2022-09-28,145.5106120290712,148.46734352386844,142.75099295951767,147.6788787841797
2022-09-29,143.99283321708396,144.603886261403,138.65099162276434,140.42503356933594
2022-09-30,139.2423359620473,141.03609356030535,136.0096441732016,136.20675659179688
2022-10-03,136.2166245441246,141.00653009557303,135.70412021518845,140.3954620361328
2022-10-04,142.93826874168496,144.1111080866803,142.17937004103229,143.9928436279297
2022-10-05,141.9921462851511,145.25440514299686,140.94742158619806,144.2885284423828
2022-10-06,143.7069978739473,145.41204208560697,143.12551098076761,143.3324737548828
2022-10-07,140.48418039740727,141.03611631271312,137.43875017847807,138.06951904296875
2022-10-10,138.3947296142578,139.84352910239818,136.57142106787293,138.3947296142578
2022-10-11,137.88226954674587,139.31136877975862,136.22650676572655,136.9755401611328
2022-10-12,137.123356205743,138.33561191162715,136.16734514961954,136.34474182128906
2022-10-13,133.04305662953354,141.51901056988928,132.4319886081597,140.92767333984375
2022-10-14,142.22861988773633,142.43559768266257,136.19689323010235,136.3841552734375
2022-10-17,139.03536366842837,140.83895646188824,138.24689900930798,140.3560333251953
2022-10-18,143.39162165141138,144.58416155365336,138.58200045824861,141.6767120361328
2022-10-19,139.6464402055219,142.8594165632396,139.4591781255194,141.78514099121094
2022-10-20,140.95724070036255,143.7858421579012,140.59256694794956,141.3218994140625
2022-10-21,140.80941666017796,145.71760218486398,140.5925884624425,145.14596557617188
2022-10-24,145.0671108242576,148.0632589024532,143.89427154723307,147.2945098876953
2022-10-25,147.92527363612152,150.2906678641537,147.20580651383366,150.142822265625
2022-10-26,148.7827486054812,149.79789197212497,145.90484979505857,147.1959686279297
2022-10-27,145.9344043483702,146.90026566861184,142.05122827640076,142.71156311035156
2022-10-28,146.06254411260886,155.22841546191245,145.68803498734457,153.49380493164062
2022-10-31,150.95097555258226,152.01540050751984,149.72885466979213,151.1283721923828
2022-11-01,152.84330260142488,153.20796132588728,146.97912170575748,148.47718811035156
2022-11-02,146.80172383520585,149.97528368505897,142.90869682596562,142.93826293945312
2022-11-03,140.01108109963562,140.74041357111363,136.74882328898968,136.876953125
2022-11-04,140.27294531486436,140.84553006556408,132.66154945569053,136.6103973388672
2022-11-07,135.35665734492238,137.37056348588825,133.93506945075268,137.1435089111328
2022-11-08,138.61443092612598,139.62137625048666,135.73177389359924,137.716064453125
2022-11-09,136.72886334632145,136.77822695953947,132.86886077303504,133.14527893066406
2022-11-10,139.4338133111511,144.99180603027344,137.71605919292463,144.99180603027344
2022-11-11,143.95525706239889,148.0916625737545,142.52378765132767,147.78562927246094
2022-11-14,147.0649830587826,148.35822845841318,145.544668037547,146.38380432128906
2022-11-15,150.2734377369584,151.6259135896167,146.66023757913166,148.12130737304688
2022-11-16,147.22294689122086,147.9534742124063,145.4064651591236,146.8872833251953
2022-11-17,144.5574395514813,149.54286294425333,144.28102140876982,148.79258728027344
2022-11-18,150.36226138845927,150.74727347635653,148.05218886107582,149.3553009033203
2022-11-21,148.2397789385964,148.4470850528785,145.83097890062086,146.1172637939453
2022-11-22,146.23571841721474,148.49642726977405,145.05105196598853,148.25949096679688
2022-11-23,147.53885908183943,149.8884289191742,147.4302651381728,149.13815307617188
2022-11-25,146.41338173289293,146.9760996974618,145.2385972639777,146.2159423828125
2022-11-28,143.2839657599813,144.7647839323927,141.54647786060335,142.375732421875
2022-11-29,142.44481218129837,142.95816663670598,138.55520957308642,139.36471557617188
2022-11-30,139.59175835153627,146.81815677897796,138.75263726440983,146.13697814941406
2022-12-01,146.31472470924987,147.22295811269422,144.7351791862477,146.41343688964844
2022-12-02,144.09348175456344,146.10738776877085,143.7874333564375,145.91981506347656
2022-12-05,145.88034988563246,148.99006226616046,143.90592550087496,144.7549285888672
2022-12-06,145.1892636809204,145.41631820372012,140.10511327657744,141.08245849609375
2022-12-07,140.37169521657745,141.53659829976584,138.20969824104947,139.13768005371094
2022-12-08,140.53953599940877,141.68470582050676,139.2956539918693,140.82582092285156
2022-12-09,140.51977775341376,143.70848393310538,139.09818980739163,140.3420867919922
2022-12-12,140.87515496362036,142.65213964669184,139.25612782207975,142.64227294921875
2022-12-13,147.5882046530128,148.05219553159674,142.39547458111565,143.6097412109375
2022-12-14,143.49126458622354,144.78450984521314,139.35484405860026,141.37863159179688
2022-12-15,139.30547253397592,139.98665115869375,134.29043424832926,134.75442504882812
2022-12-16,134.94201656134896,135.8897316869335,132.01986228619933,132.78988647460938
2022-12-19,133.38222793972224,133.47107341378072,129.64070069453433,130.67726135253906
2022-12-20,129.70978773625592,131.54600271059752,128.22896969448558,130.608154296875
2022-12-21,131.27948005874936,135.06050476290937,131.05242546033497,133.7178955078125
2022-12-22,132.63194706396897,132.8392531621343,128.63373518479884,130.53904724121094
2022-12-23,129.24580060550824,130.72661868998517,127.9821703785141,130.1737823486328
2022-12-27,129.6999298536339,129.72954501138923,127.07394206581392,128.3671875
2022-12-28,128.01179226832107,129.35440133807893,124.2603907760934,124.42821502685547
2022-12-29,126.35329671918241,128.81145317017226,126.09662695110752,127.95258331298828
2022-12-30,126.76791156272077,128.28821159493137,125.80044037402875,128.26846313476562
2023-01-03,128.6139854814398,129.22605213593528,122.58211921528644,123.47061157226562
2023-01-04,125.26733892869382,127.01470850998557,123.48048749262259,124.7441177368164
2023-01-05,125.50426745503849,126.13608257581905,123.16457967496471,123.42124938964844
2023-01-06,124.39859654565812,128.6238555191488,123.29291630250204,127.9624252319336
2023-01-09,128.80157186038267,131.70397802412538,128.22898699932045,128.48565673828125
2023-01-10,128.59425187274505,129.5814640429866,126.48161843097465,129.05824279785156
2023-01-11,129.57158328133335,131.8026771210122,128.7916923794983,131.78294372558594
2023-01-12,132.16795510561155,132.5430854442494,129.75915527463124,131.70396423339844
2023-01-13,130.3415976184994,133.19463966232263,129.97633400317605,133.03668212890625
2023-01-17,133.10580835372033,135.53434166770566,132.4147629011091,134.2016143798828
2023-01-18,135.0703537024429,136.83745656269951,133.30323577852656,133.48094177246094
2023-01-19,132.36540678256628,134.50765533885576,132.0593734264766,133.54019165039062
2023-01-20,133.55004278165805,136.25500917828725,132.5036004355903,136.10691833496094
2023-01-23,136.35374163026458,141.48725702280552,136.1365537453342,139.30551147460938
2023-01-24,138.51572440513698,141.32928485597137,138.50585770726414,140.70733642578125
2023-01-25,139.0883015683729,140.60860145852004,137.03489874919626,140.0458984375
2023-01-26,141.33915831562229,142.4053492196724,140.08539469738815,142.1190643310547
2023-01-27,141.3293062635936,145.34725220094586,141.2503274776649,144.06387329101562
2023-01-30,143.10628343226185,143.68873499989203,141.0232651416844,141.1713409423828
2023-01-31,140.87514553812727,142.4941725713441,140.46051831709534,142.44480895996094
2023-02-01,142.1289150988489,144.73515421762997,139.51280928282884,143.5702362060547
2023-02-02,146.9958815985471,149.24672407231745,146.2752209542802,148.89134216308594
2023-02-03,146.13698369670587,155.367421451088,145.93954431951425,152.5242462158203
2023-02-06,150.6189423816567,151.14216353764462,148.85182446235734,149.7896728515625
2023-02-07,148.71363285221915,153.24493285853742,148.71363285221915,152.67234802246094
2023-02-08,151.91220679965525,152.60325227526124,149.2368553096487,149.97726440429688
2023-02-09,151.81346444457745,152.35643407265164,148.49643142830433,148.940673828125
2023-02-10,147.77400037597405,149.6327824911062,147.53670230127932,149.30650329589844
2023-02-13,149.24719136406156,152.5198501850578,149.21753098880535,152.11448669433594
2023-02-14,150.40398304690967,152.03537903023067,149.15820209418638,151.4718017578125
2023-02-15,151.38283098748437,153.74586979762776,151.15542974516777,153.57778930664062
2023-02-16,151.77830301928833,154.5664988468429,151.6201193880744,151.97605895996094
2023-02-17,150.63140647639398,151.2740680510971,149.1483273778538,150.8291473388672
2023-02-21,148.50565230235682,149.59324968756485,146.73585119733022,146.8050537109375
2023-02-22,147.19065212608928,148.2584708875877,145.4999504020457,147.23020935058594
2023-02-23,148.39689471971093,148.64407457569817,145.57905341345287,147.7146759033203
2023-02-24,145.45053550143152,145.52963487686296,144.07621591246942,145.0550537109375
2023-02-27,146.04375066348234,147.48727255329774,145.7866739614647,146.25137329101562
2023-02-28,145.39117653628946,147.39827551462352,145.17365708267755,145.7471160888672
2023-03-01,145.17366452678502,145.56914623363537,143.37418806129784,143.67080688476562
2023-03-02,142.75131384795435,145.05503189340783,142.27671766674902,144.26405334472656
2023-03-03,146.3700174255545,149.4053933099208,145.66803508048022,149.3262939453125
2023-03-06,152.0551388232703,154.53683399214765,151.72887472127306,152.09469604492188
2023-03-07,151.96616367909397,152.29244288057856,149.42516275115915,149.88986206054688
2023-03-08,151.08620232381537,151.73876071934626,150.11726157953802,151.14552307128906
2023-03-09,151.82773287131755,152.7966735583546,148.5352958010874,148.8912353515625
2023-03-10,148.5155613274809,149.23732233138423,145.94488461714658,146.82484436035156
2023-03-13,146.1426162263365,151.4124925875259,146.03385648579933,148.77261352539062
2023-03-14,149.57346291926225,151.66954312555754,148.40678132116508,150.86868286132812
2023-03-15,149.4844625281262,151.5212217243897,148.2287848840252,151.26416015625
2023-03-16,150.4435271800346,154.6950230424289,149.92938893729746,154.09190368652344
2023-03-17,154.31932940774055,154.97188784795392,152.53963142836827,153.2515106201172
2023-03-20,153.3207323821306,156.03971087014546,152.4110972116962,155.6244354248047
2023-03-21,155.5453489444009,157.60187209543255,154.77413390443738,157.4832305908203
2023-03-22,157.50300984854792,160.31096943804832,156.029812451383,156.04959106445312
2023-03-23,157.03829837049406,159.72761624709545,155.9012620500719,157.1371612548828
2023-03-24,157.06797183296018,158.53127238912836,156.06937062345713,158.44229125976562
2023-03-27,158.13578467553296,158.9564235953307,156.08912825748425,156.4945068359375
2023-03-28,156.18801000892674,156.7021483382564,154.2204529064242,155.87161254882812
2023-03-29,157.57220469744664,159.23326112130354,157.5524411719995,158.9564208984375
2023-03-30,159.70783403649028,160.63723263142947,159.45077243888025,160.52847290039062
2023-03-31,160.60755406565474,163.13867287949554,160.08353408091384,163.039794921875
2023-04-03,162.41695595857647,164.41415847965385,162.36751696640553,164.29551696777344
2023-04-04,164.72065569074036,164.95793868784338,163.24745837486338,163.7615966796875
2023-04-05,162.88162976736427,163.18813034939654,159.97479248917713,161.9126739501953
2023-04-06,160.5976959928467,163.0991701273508,160.1725538630794,162.80255126953125
2023-04-10,159.59907481013732,160.2021942138672,158.2741945090455,160.2021942138672
2023-04-11,160.51863289740257,160.52851466219144,158.69937736977377,158.98611450195312
2023-04-12,159.40135205289505,160.23187277591592,157.9775936210526,158.2939910888672
2023-04-13,159.8067227797579,163.92968090167284,159.59908506589906,163.6923828125
2023-04-14,162.7333124858637,164.44380780578675,161.97200945675792,163.34632873535156
2023-04-17,163.22769925770336,163.52431812616888,162.179658997566,163.36611938476562
2023-04-18,164.22629596467013,165.52151594579726,163.78136017187086,164.5921173095703
2023-04-19,163.92968580784367,166.26306428456468,163.67260909854727,165.73904418945312
2023-04-20,164.21641532852104,165.97633480151939,163.69239520940707,164.7700958251953
2023-04-21,163.1881228963748,164.57232387674088,162.6344425042284,163.15846252441406
2023-04-24,163.13871709330454,163.73195482649055,162.041237847574,163.46499633789062
2023-04-25,163.32655661191464,164.43391748853472,161.88301968061162,161.92257690429688
2023-04-26,161.2205734284031,163.41553157370114,160.96351183078312,161.9126739501953
2023-04-27,163.32654598880194,166.65852525119462,163.32654598880194,166.51022338867188
2023-04-28,166.58935140303254,167.9340105056485,165.98623191391812,167.7659149169922
2023-05-01,167.37042504765017,168.52722497825897,166.7376452115908,167.6769256591797
2023-05-02,168.17129693616405,168.42837366285386,165.6500591818085,166.63877868652344
2023-05-03,167.58792807875122,168.9919077307227,165.27432844465707,165.56105041503906
2023-05-04,163.02991275856348,165.1556530622371,162.45645379642713,163.9197540283203
2023-05-05,169.05123536921852,172.33379095243657,168.8337158986843,171.61203002929688
2023-05-08,170.53430297922057,171.88885869773142,170.168481660933,171.5428009033203
2023-05-09,171.09789605728315,171.58235891028352,169.66425593732595,169.83233642578125
2023-05-10,171.0682556897458,172.06685697441904,169.9608795676703,171.60215759277344
2023-05-11,171.88887125937896,172.62051394942262,170.22781484613878,171.7899932861328
2023-05-12,171.89889318697968,172.33453386665053,169.30487018579348,170.85931396484375
2023-05-15,171.44347960387887,171.49298697857782,169.77023004875,170.36428833007812
2023-05-16,170.28507955206572,171.42367363249335,170.0969605927275,170.36428833007812
